S_pareto,S_lognormal
171701.65348898104,484520.8381609231
256478.193228716,687669.4708188344
122186.04946999818,196830.23101579183
115430.47913403252,355294.05787439714
166404.3093950438,455411.4411797297
269038.48599084443,275890.54872320255
91455.67664378877,392548.56223366933
131417.95953080812,645349.873747283
177315.0000586711,294608.3803539309
196743.35364431125,658770.8098500117
213536.8226258334,193014.6873511019
114686.70181031138,277691.78180259623
223004.73068433712,608823.231267744
253557.12632277433,552025.1485258207
133699.83307620324,386203.7949266898
127975.35841544373,407097.44403299806
110037.0894648947,294478.4268415991
121871.4031376052,565847.1344335055
85634.23667878518,461175.4022652304
103340.14831394001,471429.07295631804
123304.99505218207,544065.2129072718
173404.40964405102,792699.7063465493
97165.3573775304,397170.93581663596
112148.09185986753,214583.07109062784
126148.01222665656,397996.3380900209
197136.50424824454,1298751.3403179212
154734.50243258406,1189967.6264680324
207949.26815461842,459632.3983206343
135135.3866710514,350091.8389677274
168362.14660684098,332588.92915091215
107747.7654902941,408448.7629600905
106689.14725823242,148897.5311101375
141053.3568397623,618958.3602323104
111431.85311489699,339868.37884631654
201288.8924346061,499482.2126091431
88215.72127402671,333399.69788199855
108376.51487065802,672063.8407375071
166063.5270111523,334264.57130853616
151901.76370664017,413761.06017722795
130380.1198785312,384505.1039375516
165894.0341556743,516848.2632795629
97205.05534805596,247602.6721311827
117562.07723573234,428763.0174633089
113731.34308954072,348432.33492716885
165729.96624993166,397291.6428999517
143030.392955855,413205.98114372237
195945.94975586535,865528.8250042412
130513.009252002,304189.46008380095
145144.4998173786,361469.80842480133
180664.43700185997,346259.41188439145
931350.6137139765,476162.51789374236
88767.2341067624,319686.5009546572
159352.58405609155,264214.0915288505
125711.68796249754,636482.1565649055
145050.3883120853,583767.9196017537
124918.6250640774,569489.0422869455
99098.00164781863,332822.3411609881
305250.7968369927,264295.2322124699
170087.28503296615,505358.8320309228
158820.0896452172,606662.6452886843
157827.0402012946,399233.51200930926
111192.77714634294,400129.0745649541
242794.15381672562,447672.442358086
92232.18715573309,392595.31269489997
136061.66549484842,603704.6603999793
148907.58574237552,499879.7369525646
118960.12337136692,465242.9676627221
143220.06410148946,1018398.0553431893
134270.94652305043,420847.0933244692
88050.3725392571,335828.0722087452
166399.1359808809,263227.81164668774
102885.87225644011,278240.5494983725
167585.90213185924,491115.92161921813
194829.89221765028,347742.5715413561
176711.3469232074,280841.98341504775
235368.445836082,330050.01044209034
207320.1181694487,184773.14552353258
124623.84575851666,350757.4173161695
60799.637662197914,282351.94836588344
113359.72786132539,304154.67100273236
102582.22329201981,1304714.9043828011
72877.67768234336,461743.20743587695
95877.92724177666,327775.4009126465
180475.32649508066,445922.47270577383
183254.55241669336,349803.78477657354
87553.49172571296,593887.0027515766
148895.9161277466,305010.21739164635
129742.43143036106,530725.6083938729
107180.46181035532,340363.69058184046
382774.78107518674,623279.8667005557
414277.9535347177,390771.8450349161
89272.2491339736,571833.426420589
225139.63559620254,594392.5987303995
150201.96206676727,223574.2868057378
110497.30512273789,366544.90983569727
85053.2130404088,283111.7151780308
330953.5329122647,367973.00130657194
133765.9281838174,332886.8648078147
155447.067700954,420976.6193767926
93142.54259758026,233192.14385524174
276883.48622395535,690922.1920683637
187902.0408705718,432886.9939450709
208159.74004049326,490851.1168762493
112077.86366916426,427863.27603913075
107082.84042903237,353685.3055864736
172534.67763744973,415850.20096035674
101180.15061390953,684729.7271168896
175689.37455258676,803775.6691801306
102193.24892240047,735574.3535920862
84784.4972492454,487428.1093216989
103862.34578701967,350823.7608560022
141641.91310406828,394454.23081331013
109211.54034769989,274585.1744642949
174321.7455025877,1017624.306754291
123038.79510687111,399576.5595355586
157959.45712115552,578482.0610829348
216707.82368567775,407433.473969338
96366.70056993038,249149.89497826243
100400.49876536151,182283.04080708264
157636.37092443535,548748.3901785994
118523.47557430151,493156.78822483146
88686.62335397783,501979.90437122557
275485.7664815733,338491.63942057185
137256.74178438066,315760.11947083496
90039.82590783444,376669.587013721
136483.76981828074,322052.4690084904
136547.63080421556,403882.34815858875
145795.5165030582,431519.98482656054
129353.7016022379,708068.2178514528
167302.6424519322,345358.8286504542
128697.49560748282,563371.5611788996
117177.41284537819,563304.4014912517
119234.66545555338,466919.4961081758
101416.55343946067,207149.8940533183
347462.45884279645,365768.48989360034
135690.9457373934,235310.80634188312
134294.28405062883,571137.0461105203
202252.2423930338,348238.13915903016
170617.4325520767,484622.55099194957
169663.41171089784,447519.2483651067
129389.50650794293,299061.6758451454
81548.25453354148,439027.8168277535
113847.93556250648,595488.9858599243
107182.97599467682,632633.0745325022
104380.7582942329,514397.2386051482
228052.08861704683,900670.2055282136
127426.07377709003,361673.659435166
83197.18057033274,412476.5456184738
139168.99245653508,766324.367769318
150541.84887674786,391417.9648571727
108562.22796734869,600183.4251894705
170829.20843751912,647320.1958557275
132155.38866595636,369121.1552326054
159309.38470001472,544734.0122447504
275624.7610212812,518866.67817655386
114798.47442948377,264296.05427413154
177654.29059099016,616093.9302874154
109109.32262091113,275766.9700073688
127859.20465240403,393189.7937772608
200345.2716792021,415596.1915517795
109220.79959097761,357575.133577729
87499.84680769467,336144.97513954237
110887.73138259457,197129.69825757583
119675.51629855545,290198.752457496
222773.35362841754,457600.1574859718
110836.2833002644,317619.58892596816
151128.93385969757,373170.9715219309
123232.95738822636,375863.94599878433
98088.88596543879,1452058.0341721291
138092.24667224265,632958.572444966
115765.08560668318,706244.5553486858
149540.96217319363,417640.5060633199
67828.23952629541,220355.87205471544
106647.70177968591,433385.8678774382
130699.90693734995,474698.66924722947
126974.55899456816,492426.2418732045
222871.0585778096,459473.6116563378
94719.4904057031,412626.788578179
191605.9144303684,651571.647967536
59697.67471925229,318521.6850038166
133080.20367519185,452454.85113248497
180527.46538254913,416023.9533248992
98632.81805618214,406852.0835154957
140381.08861558308,414196.4388540449
167711.97722749918,649355.7360683399
93117.24575123614,478922.7130891208
91550.78173946004,577436.0041850705
183076.46644430273,684494.7168398487
116525.97121304224,417282.0539625133
205318.2541466472,843287.4805499833
141914.0155617354,307120.14984873694
144319.21271076193,468756.26906066714
163750.94408015205,727161.7170468697
160508.05719025995,365699.1163024034
115862.51533241902,344155.5450103062
124456.07845846856,742189.5326442268
104659.00963333207,324609.29029397335
213365.3443310153,929428.1208448746
146863.96513189183,309298.8068798769
115020.86912411053,304435.65965691704
144948.46705880156,503740.8407182059
137822.07189166898,331528.71906366386
141561.27498172713,419417.8351227635
259865.67069984425,700637.5817172623
158382.85402971113,403815.7164028576
144596.64268438844,441433.4217790944
128410.40749695794,430341.17799620115
105564.2066794689,236572.86353586923
209952.44640356232,413235.51779063547
108213.02167477162,485724.5120564758
107673.63778777306,346423.5514653031
95131.83377854494,404980.41420111246
118032.86041950792,315770.1649761563
108932.00463572393,359559.69424595626
89065.92567347085,532836.187167691
122769.64406520386,266665.12889598205
93212.9976015782,290363.49154103245
104148.37069025426,207531.83247867215
112507.2875383444,277661.42259854847
224710.1215948792,338101.03387683595
293412.9117149268,390948.6204137101
331249.7878594281,352489.7161828426
196503.95876183076,653529.7428799282
91240.60029232124,1135168.6560687446
118138.97384910265,296989.2392777296
142564.87303116964,366008.7723061623
124431.77803506285,616310.5748965803
141275.87043798692,707972.9167415777
109128.69735275512,429486.4218093749
96284.52977943861,498637.7629167974
122359.56971778185,308348.52671498305
117575.87404630739,315853.56842850806
105997.3440677877,478830.9807644796
147516.61900000746,365564.3142387826
225562.33546000204,295100.75316163525
197747.09478082787,556541.7923706386
128781.5185918946,507714.7514571021
233089.18985508342,447988.5146899403
114580.001080408,278426.3580863806
112536.5639459819,193420.68356045848
102634.14113075142,198081.3006394938
148736.96465228044,305737.7310208743
108789.63079838127,365603.64260647446
98902.96253954257,1183990.9874620228
134561.22145474103,481417.85390337836
133068.69707737712,231248.69030423474
140393.82010535512,425143.11550617305
159924.37923265615,801835.7328783724
133051.78054496713,404237.6329690422
101367.49215942292,566045.0131914502
178285.27072849573,358985.5125487947
150717.97848310848,782196.8109583996
130828.04848803261,640224.09628084
160850.2853830284,732690.5926315562
145132.97334956427,483208.9568318117
112457.62515116285,423633.9349254918
170037.39679871482,568759.7618686401
150379.92624696746,822318.3846643388
95763.77241142909,298116.8308813881
228823.19002645044,477809.5531328205
92461.72243754382,366701.2728913262
176384.96009872667,559137.5192610826
133485.916968962,544284.9689073365
138827.48572894686,568276.0813225764
92697.6481703725,581137.1641021691
105104.54885732784,314790.32688140066
119942.81767667043,694858.3066734847
125541.87797849315,502529.8794216205
105417.70533190962,581028.6924511407
86733.965131248,286021.14159947884
102759.29769614601,356127.2912095075
164708.32819240668,1220266.9384348746
126206.07830365236,446242.24281999876
97878.76329387978,731460.1355451494
237751.23586492604,965142.9035111559
134659.106013673,672876.9639529414
91265.61258817906,558728.2966261501
137910.44735322424,462070.3501436627
229353.32811578244,360365.0428063162
137415.45946717248,277302.7743410059
416080.42274928716,310085.25562207197
261014.92869354953,459126.3753784372
160807.18360714056,383411.94572718244
139891.49419497748,246515.84541406925
185793.41607406322,373850.90234036685
117769.4128663193,649049.6957786686
149212.81957013183,515030.49794169306
170344.53543567096,266362.673787735
182696.5546311369,729801.3863230738
146051.99958477984,361291.0354217356
115205.28837911552,518568.5927695211
92488.08887521707,594563.3174151939
147678.26690875963,263311.18308924645
123462.09531606593,423640.75660170364
100097.81546385922,283412.5436491598
155840.82451981597,754173.5600875918
93826.19001757674,459292.0919304746
123235.6300841817,773143.7769005535
137561.8134390958,730563.5288253103
106750.81988539368,479320.98795766453
89782.76341316538,297570.161247346
112489.89536243741,389207.83450735855
182145.2703639393,518692.2992629526
130679.95213355438,568716.0419118849
112864.66507153811,352675.80708054965
96598.03077887978,344127.506731635
177923.53287555702,774602.9330603168
140307.68096787186,410819.07938769826
136052.41844010397,366103.96995006304
148718.28785905582,308515.2982800245
149302.402350495,369708.0560104152
148496.85853656044,552098.6118514611
165253.4218734811,739298.7967261934
138226.5193032846,473584.9566927889
136994.98288667508,394609.20906836266
132321.8458863961,486983.14880983037
126084.21471483473,428453.7878067345
91098.12124730398,274824.5229748794
121770.27234255374,219908.36479909898
120904.73817742465,350214.6719524133
137592.46814208187,783837.4353966772
117393.256166491,483553.77888150886
196472.66895010576,822071.8207036898
186088.1049326559,412768.7311290095
105840.38164118401,321761.19537207845
83634.99096357137,482502.8534669446
103909.62963181076,639930.6292934169
76475.12040013433,340125.1541088364
104648.51590593664,459753.1482556897
146228.350133586,361220.743310614
111663.50098461122,303121.71298447886
69655.20597235003,309769.15216921445
167311.25441860486,323070.55055657297
175984.8720876258,639010.461392176
111594.76148391236,519410.0908867547
160063.6565088338,304275.8857961965
92760.89910364168,232451.58113135592
137308.71791505726,359835.8537416827
83612.87439570545,712057.319027084
141146.61890442445,216593.16930958227
72699.1427237949,369705.0532555535
237867.15853896132,342140.0216447062
218654.671343806,623179.9785044084
187585.28481322867,277938.18114084844
148280.28713322713,232056.74289652848
155480.11312540065,663634.5544681329
132375.98866794584,297031.1968816586
174544.7478418578,810671.6004469905
262517.4354928507,605698.1624972707
146463.34688903717,378699.69564806425
118911.49971194136,537613.4845872478
148637.74028888464,271718.7634279507
206123.196432021,777401.6794553061
70135.61360251188,245303.11615224622
148568.30311564737,690963.324667391
182275.68541333193,897625.4283123167
104921.85243017769,286624.25930441625
110987.25942343085,331208.5711658118
153089.917508956,741633.3024628384
93541.24491237033,569233.1362530772
149077.63533241546,452817.76391149644
120746.09266490095,187645.8330741448
195970.744612314,444203.6145703734
178544.2058453775,533457.1533467522
142436.9761434439,335180.5807871109
191558.44104584382,804491.6517729391
225722.5240316817,843152.8702705158
90028.868358649,184407.13491777665
166635.14002198813,731234.9736999117
89598.58137358433,203934.7180424937
105022.22267726198,267421.3047865122
59690.84285094184,338218.7288279766
140615.20829648257,520034.8193861988
211631.95482085503,458059.7472130811
90092.55918853449,381254.20459376095
69635.97997341915,361689.75317213987
134990.71359415594,517727.944495795
115872.19597484806,607434.6791432312
117693.66724521188,487137.87863706145
143143.2439476662,469670.4428546104
121797.92363248725,443952.80435746524
118652.49868745788,197466.10683604138
123728.28657004672,474455.0835354678
119869.07110934895,588354.5408790816
119752.67943253591,359354.52242084546
148972.40785366573,472799.3836438314
136264.44832793166,611192.996010468
205927.413221141,363101.6867455231
131030.95999914409,382822.72796302463
249971.368343362,203716.94668995554
223622.09357802014,438066.3464923793
117246.15531729319,334099.3498000911
205317.96509399434,470447.82432980195
97031.09955145961,529075.7021602236
248781.2472556107,226692.74044037255
135626.85212613054,262628.47551780514
125397.63545112887,410856.98955398065
111844.59484924299,469773.8852086011
142118.14765984664,529475.0741279369
106590.53014231898,716164.9956249775
111766.39417010007,459794.51609131123
171036.73402627592,420240.9625675889
96056.41508563273,406267.4690199951
127615.85290901829,653370.2378750868
217580.34116121504,440202.65037552296
230799.9581953188,362001.21774620883
114500.18231972028,391058.1517837545
151657.41133558156,206389.94480323407
108051.60953051614,423871.6324882745
180983.1766492389,280773.86970963003
174718.0234541928,525222.4857376447
314507.45958292024,449939.5053963562
129390.17718355352,492865.7179144897
117962.51208812045,708568.893850703
126072.56144053243,1487422.4181729816
114957.81540690051,500714.65484587883
109315.77571485471,423623.01642558014
80455.4869496801,252110.77196477892
113096.93499387146,506212.4031888163
79154.6290131209,499968.4419779203
138526.83544054194,575085.9826587983
181816.23920837525,518645.26775885385
136289.2473882574,310873.2308015931
136190.0573275445,472785.0023336352
165745.06995979676,328815.5143027144
124132.9015387252,343409.29145592713
107354.36852385242,273995.45016956405
162130.60279423723,613755.7619192745
80596.04001570444,373703.13203786203
144489.4539168385,483510.0244533295
152156.91085363892,295187.6102641439
187267.32539543408,461846.09365456447
501310.6632240221,407738.821012124
145465.55345913643,488065.3789057019
175018.1423942364,402035.5785215759
147516.5511766223,478624.81889922504
92284.10876605863,337439.5008185978
172855.4676358932,178038.50072459853
148582.51124080803,705749.6563205529
190670.61807149195,652886.0130825384
74320.82856350955,460669.22050812654
261119.61306659417,277730.6197726253
90905.64016344376,255041.35420950866
94128.35909303499,364536.843957601
134415.1442145003,336853.4354662036
170655.48274494355,374102.70067790087
111294.39404738788,480930.6755312541
147151.37965677143,284749.6894820408
110816.3825761188,762112.7434469585
134545.24267825062,558034.1624272225
121190.53286806127,807801.1343390407
80631.9503731129,473081.3324295038
239238.10252591738,501745.797936181
158688.73509299563,354882.10339706816
157671.23001484855,501030.866364673
126489.07826272922,323335.79153587547
154977.04337985042,807610.0707328654
116228.19615789202,364864.76955639885
142115.1083599113,396898.37549926806
162165.66744085445,667173.7713778911
158317.65946343483,711249.4710986235
77172.3213866417,423765.8840622032
97809.67806664052,356913.5958714661
85473.80750858247,355708.4286161326
179564.17368392434,445316.72046390123
172291.38966469202,425298.539604243
144608.93460061072,233141.20719832362
167461.35914740298,543844.9537534462
207744.6968999312,334405.14723719825
126277.44297484613,305366.8872668796
140343.1607941593,367618.96663043875
122158.95137570267,537620.221545168
96725.79031191365,638149.4334992866
90904.54496910266,352660.00330813363
93576.3087522059,455210.64324189443
120908.5584378398,400745.7799616442
85305.99738608152,410917.2610388124
116544.17267791841,325159.46110705356
173063.15300414097,327092.4013561849
99719.58826896973,595286.3172170678
98297.73099405733,297653.58007894474
140456.72272255612,498521.5544178794
131931.99944603362,319827.69349097746
158966.64562724772,485768.8857123385
111372.67150870601,332378.6191233216
109460.24864063201,528511.1482481665
129354.39386512834,529442.3206710616
198082.12878941727,285965.51990979235
102643.71493104182,700530.7226921236
167238.69388175174,483780.41709647584
105107.29037620714,271754.60924058023
97579.24964340281,421996.9219509356
100875.15770964637,423290.7492459947
80698.51585392347,308904.4632489594
112993.96924242593,349379.05277106445
115028.49503454477,395897.5816366858
170418.51126635098,603383.8169202289
154307.50924184857,303142.85536124883
120905.98372060661,335957.4261193529
111314.96452442468,358684.1823705781
120304.49977932122,416720.7487859976
137820.2921378701,462587.93765830464
75614.05238347928,243070.6130780672
203646.59524037267,587543.8201942309
177343.17690305877,578056.540327736
178602.4132578558,312874.215099916
143238.70027254274,393960.8935574095
202455.21940340206,428476.50249387475
111327.29200843401,404113.3374894088
109638.82531281516,336872.94331810146
125293.36909347479,455890.55229360843
112581.23232233708,414120.5125233596
80616.15460888909,252808.95854847573
128136.20161657,365795.1096848295
127040.96394739184,555787.4329598887
167420.40616877485,601928.5171725546
100842.96711802352,279261.5536766506
95898.38140258745,520932.67521531874
149748.4312392047,321695.5498529312
105014.60424678514,269965.2084538246
109143.63940850034,415271.46500998153
139403.23193210328,772701.5449929622
186019.13405866013,529383.4087893532
131335.9090631834,419932.7561895354
84820.35799158596,358887.6667731988
146097.2563021396,351932.9949410199
110023.09324435717,508026.4622493116
105401.23036118828,402585.9365933676
184225.42311671475,439869.56892536033
217173.64660970803,438698.0461366559
82844.68038833525,547062.8812027004
109236.54405219539,340005.04012125445
138875.36930910448,378483.81010771095
106543.8591803569,315633.69285308046
271679.4108378423,599545.8526605322
131582.5938539594,332043.4200651132
144670.68870832992,245901.21486337573
125802.87898881618,437507.41636041907
143437.74838982345,782795.5613685657
139629.9814882805,527262.3382433454
101308.23659699387,318986.08540705947
131430.8736579275,562452.8515772449
104414.74914290145,436315.77371922147
146575.03869759646,311488.5373971422
86414.44795095746,243080.20995951633
224219.38468337271,610816.4569356262
156080.26295793644,258511.98314423274
88982.82092221445,536921.5241947867
153426.50293224654,285653.4209860376
125596.05755671789,634740.8667958777
103162.27848771054,375317.9778385314
158164.1681438699,851365.0124643558
119312.75292500656,382232.84109665005
160326.80025101575,393223.0186830243
157811.54366443216,674584.5764074881
97464.63386447108,324326.9673111065
106951.10220145043,448378.0994654778
104222.30933273127,427429.2979666595
121014.52779609697,417819.4711447012
189651.67910305853,498637.68815377424
123267.3633129652,323134.88143544004
136719.33783589117,508094.1547828858
93681.0269444729,531671.8634122706
143332.30301728987,479432.6582032713
135645.04816933762,322534.4972545336
138369.32039296426,231583.43172892887
132982.9556966555,462994.391407186
120218.67848511961,384904.42403999413
113214.8037714476,1184757.9225789413
210718.20877488184,453492.1115579695
88474.26932997424,237636.25351675935
77877.16411062916,2559648.2150280993
124708.39089616091,478108.7079926525
142705.43850534596,289444.28195401584
100975.75215670909,280170.7024430606
89617.53324551565,541749.3160061033
127995.7499971882,551155.1119826544
373113.6211920975,299568.1909526344
127462.99238232727,290734.0334721444
172639.92427582003,462024.5620401826
186601.07614627585,293703.7364824906
121170.61073905241,318893.7002020804
148239.6049897938,483187.6932144525
2363411.2548842137,689148.8720611304
82216.22910437084,332532.0356918602
225643.7436776376,358726.3018769188
133820.06370939623,496350.9141641678
66539.19175609031,281573.46568209265
116773.82778908257,359650.6239703621
135272.04384890903,268474.3213892297
95747.82766722754,663882.8962201037
97079.60289098458,437205.2911637763
117368.6767552295,347774.132169955
117329.68149675304,351078.9377731328
92988.7963298139,334831.9801258864
140983.11872318576,443779.74606817274
229097.90518299423,374634.9272851301
658261.0042093351,709483.0590430556
124071.241907948,450211.44582808384
135832.0517080843,570899.2462545095
163635.96868761195,540714.1139474402
117148.33298333481,239079.25702221558
115615.04415796608,280866.72641523456
92981.0041638792,195074.97301881245
87029.2078518899,357221.75995679933
112347.4772706503,551153.0423522277
123691.67064925119,448031.9902749026
80451.76968503284,319619.7156730183
99305.36052707111,320449.69979665335
290824.6451690583,672317.9402176925
260749.56147675944,428838.4855303719
108687.23982461671,312721.49893664336
131916.34889401853,558126.0469748459
93644.005032176,223633.82558839658
117390.1820331323,154892.7660209555
111781.44125536967,513108.01734153397
151453.03106798575,632496.9188881662
126913.10568103526,255953.9486476235
127051.02748233436,581651.9485922806
113265.64127562256,454836.4361122545
94592.17484445189,373936.6939446166
184444.7351072579,339815.5441374643
116543.07767811122,642563.3520099577
102809.16608034173,547785.1439300403
135309.6180941289,372359.550708922
107306.345243895,411171.98082420893
146845.09002730745,431710.53302927525
273187.82501894434,574964.3865494702
94841.99830365267,295769.9498357532
114505.13483497122,465257.39146026905
92565.82015582401,351552.438279075
124307.91380533225,382614.680970128
206632.36264925142,384667.2936850016
154962.1097511975,376491.5690862301
127385.16955676285,939698.241998557
207498.86352185035,455426.2770779032
133673.1623092834,878848.3950030525
92068.102633448,163876.22775078786
148507.22161935983,461350.0951379691
104811.84617576138,477016.4673970696
148662.83021699407,419382.04523561033
116503.30581380894,510328.17980600975
100970.69656744547,261186.32227932135
133351.85417168876,331502.3158368269
219565.6299890991,248514.77026751175
98008.3297941667,280323.3278140799
102415.27342022827,348307.6676978296
166992.96576134712,264791.97968409146
112788.67054426229,476872.4526389521
100279.90612969524,326838.1755556086
102482.28008852087,964954.8982053575
204591.827129761,353190.1708368245
111746.31447474279,432007.08889129275
144915.44738547824,642118.2599054116
146992.49949038218,449646.26666184363
104232.37628839837,703567.4304306105
134835.07778922433,466594.18258415733
90824.98018449752,511002.3182156554
105057.18444000628,430153.8378602907
176243.2069389227,396116.3468472173
91498.20407405116,351051.59504646884
113774.13382869863,521548.3082954328
116986.23983367492,310570.2616302875
129919.64890883077,418853.290099576
164186.4627385751,301887.3663988985
110486.60806402504,335659.57084159413
193997.27291792879,232196.34306135995
110026.34918298342,262042.9806982063
180711.73229033325,1083681.3064031755
114322.417040154,560760.517921701
97353.72726163872,444732.64729166054
139411.4202852913,453043.23205152835
123630.11528001165,399339.86572784756
231091.93595726942,311282.8816100083
90036.33844438283,271501.11771945405
181243.54183983186,711408.9985863178
111330.08472516075,653336.9762324678
82699.08040144043,292975.8165987292
93897.55622046997,226445.7052517182
124513.19951552054,489800.53797447006
129049.18703146445,235959.67712390824
116083.23031050919,481206.36643333605
164840.39161109304,319973.68138112786
138822.3182105769,461083.13922968856
130728.23084674984,420410.8381212761
206223.25244531647,348458.7350180677
220838.74246487272,638294.7447642044
108423.72905786932,627677.7346396077
106549.49111296612,455626.78115235514
126419.76735499666,735573.8041112848
153424.02145846866,629015.9513298471
167686.90816532975,295078.44277924823
124128.03434819121,408468.93706207984
163304.84894131718,420705.3179533802
110448.19391508625,239987.142201191
154437.29648599806,341916.5896250477
122355.10856200269,815053.9237222553
126657.52096532928,279416.4736711553
93719.4259545528,262862.71154596604
143272.24389152968,531929.2931964566
105242.92725313976,448968.37732223864
87150.13168079528,334183.2077539961
112663.13008854797,468341.4759303435
136533.3281503113,346957.93095985625
102818.12538280807,280666.158681161
119260.92748067509,510527.1369488513
114722.62813023158,348507.7702393921
120329.1176481882,389422.73123742675
105766.70731806156,608976.2976687487
122865.60531696376,400635.53977347235
97607.83837822663,624251.7843602614
603735.7194902858,285330.4591303469
160578.12933190208,372966.02448711917
127647.59315746055,531304.3001141386
104410.90214170223,405784.19488605845
139862.8056473045,351804.62686062435
177224.73739956203,451068.50226325175
236444.54663380297,293020.7513040697
127892.91975807695,731108.1439112574
143188.54680338822,361305.180587061
91225.56397537753,470547.220216125
118393.85438926832,497393.49741908745
104091.85741427343,582357.7963049196
77497.40350129738,921035.0534913879
124201.29063663859,373980.3429038536
97574.50145345037,380840.321710072
78153.09371183808,294526.3837611971
122570.88437879927,923587.2128639414
106621.04838354759,410511.4055061809
107803.67225518683,527779.0845866736
105585.88213426986,297875.6445134782
86537.93550583447,304917.17001438636
118682.20140521215,292789.1081539385
174043.54873933637,484119.42107765825
125949.54528539654,723080.0332259702
172338.90522287597,475926.8162682265
120166.42791589301,346064.1377432445
138443.89293943156,408510.3376387224
106573.30648188916,256493.0736892558
96315.5305762648,457105.46941807267
147764.26480200328,390978.1176219737
147468.38638058453,304064.01500967104
133308.6708223814,314213.648686604
130950.10326140505,415055.4041837964
158661.91665859142,524224.5269695345
152612.58331024466,443506.48414951854
152392.2059463339,542497.6802887741
134211.61527008022,620722.5016775153
94001.87533483276,455687.21742419736
127090.02438177509,374986.86774990096
199075.57483168264,481154.30823519174
114368.67174822754,254364.2906703919
78686.84458808888,401815.40411427786
174086.87793378733,241391.22119114138
200321.18956093982,632543.8495862857
93657.83565164292,883502.1868774501
143721.10223620836,672667.5890663781
90624.25698574715,354072.660897675
92696.07020744329,876867.9116707229
187606.57637589576,355967.3466925494
158988.2532128243,381453.6681991817
93369.8008900836,201842.85994570845
152300.49300476798,1048101.4268488499
96242.08554803075,481771.13333049585
102480.30614337552,311640.87103287765
98326.24632538491,314163.8710996724
135321.15250308195,330029.0417622506
462626.5283346579,482746.2930366198
134598.00107805623,315662.8013919977
111938.82023102335,365993.31180782896
145183.36398151796,326830.81107718876
99334.36789702064,286176.0971175122
98135.67024508282,599777.151810572
124459.20052656066,807967.786856639
116315.23078827746,347927.6091927342
162573.82974821498,527087.868526902
210603.58481133706,282026.2928348808
210183.50497585943,528211.9335653465
150216.12914244708,439577.91376297903
116754.62527567294,610294.9112154013
103567.22574941715,530208.1044467638
294434.1492950369,250463.1172870737
102817.30134038914,327695.5792566349
236013.33345455487,829647.3385178554
176167.44431589002,490062.27695395047
352125.3789978618,454993.9499437537
180290.99913130526,498049.7139547796
111016.28779876219,403764.9162500951
106903.75923862295,331891.39397441735
158929.9523544921,331725.6077530827
142875.93821858987,766181.7881533466
131536.79274755667,449066.70184989716
204048.0352273505,501099.5440557394
166743.82488272915,334821.51967213675
127987.76963197286,527724.3919686109
157343.31732597578,440947.6848484802
267728.6854440496,316456.70461516443
115115.98930111997,418537.6847057198
203289.6280927784,332595.0072342606
196402.53577780258,712025.1847906036
102780.4255512419,380538.89761352685
168484.17338054455,680702.2512236593
185541.45964439426,361468.02075979003
139661.56634272967,276064.926675591
77712.17910000157,335385.86583542085
150752.2400504361,312117.47386298724
82132.14628757373,371338.40826723876
125847.2174551324,411568.8756311462
128195.52777056266,332916.9333339493
142866.8681796079,543490.0146102929
145474.73250192005,513791.80911811953
95676.74923338927,506728.77069863444
114508.42410857283,428413.98859490926
114898.34993388875,420253.5548695251
156241.6404882,460796.0780169019
94205.54732183184,314404.43056873657
81001.66179283454,744230.3513875176
143166.5582973208,194585.05422881592
103443.14372889553,254008.7645752774
193335.30931414673,573238.4055509423
86608.83984126679,329776.9149052528
94674.05681146368,601227.0819121088
90917.31836344721,330093.4166273988
167762.40164973203,563226.2150333592
104370.89013982075,332686.38127842685
132272.55998107814,222063.72519074482
95921.76533227335,172001.12140845688
160103.9355281645,317362.36573330103
139291.19480076473,478948.58498058695
128097.78064294063,561734.4212663227
112323.28166078991,288532.6454120175
90669.47199420114,774316.8802807678
127508.29142601705,705978.670883336
151241.38625179135,541304.5714262269
173078.73975354293,546189.6436215127
144130.949689602,613563.0275014063
126094.60547099529,569572.7391544434
100301.08539112347,969012.5298437944
144511.53046973073,298522.6885592263
140475.67282837,401843.0888211718
135027.1490071662,405626.2483858996
141919.26771147698,295602.1084798964
95755.99916229898,319435.83343533025
167181.22121322318,414775.6389191148
101876.2124347783,409080.8516282068
110485.05623580684,307297.94761973305
102423.97338533675,340102.20020202105
81104.55079109341,446907.73926345975
196940.66072144074,647707.2630265453
86587.14999029857,301422.9618039286
162796.96362321894,450071.7722421578
111349.79760914361,749311.1387481352
200879.2764167154,288382.61288415216
83047.77570976301,444990.3357621174
144435.3357336803,403623.8935123576
170050.875940878,717844.8859695705
149761.354827432,563428.0337099301
118262.36270697358,403823.03114233207
116697.74789250802,473017.7891190885
188805.46400482723,523059.01365486206
197971.8450173988,479936.04257615603
182842.0188233634,614052.7187685606
138328.675758306,388220.1463404197
206789.64840219883,553010.3177973584
111194.11947926666,506574.7105006511
140017.43814637102,334034.80515036435
146747.5260463801,505737.44522025285
174165.931488349,659030.4390670855
222169.90726200244,517804.6169325893
86225.95661454901,529843.8665429545
103604.31398500502,286398.8596045059
121397.16662616728,136486.9580479059
146686.1816614299,322875.54044116865
139006.2210626056,1021534.3186213732
184712.5244410307,309713.83090084407
131908.59936401527,453338.2856325504
129063.25643060546,387364.4873318492
208728.65485495006,503324.7381708317
